Aikaleima (dd.mm.yyyy hh:mm);Viikko;Kulutus (kWh);Aurinkovoima (kWh);Tuulivoima;Vesivoima;Ydinvoima;Yhteistuotanto;Erillinen lämpövoima
10.06.2020 08:00;24;8384992;140300;178836;1939592;2653551;1529470;170276
10.06.2020 09:00;24;8508413;162071;254741;1928616;2661695;1518167;156178
10.06.2020 10:00;24;8489429;181617;300443;1934285;2664839;1533109;144980
10.06.2020 11:00;24;8624329;181476;326652;1924418;2663017;1509802;165431
10.06.2020 12:00;24;8557698;170246;383313;1901599;2664828;1471475;190088
10.06.2020 13:00;24;8433759;173130;421819;1879709;2672352;1459794;184146
10.06.2020 14:00;24;8365696;166602;445572;1849631;2672217;1461417;182837
10.06.2020 15:00;24;8376920;159708;461990;1814367;2672434;1463973;189745
10.06.2020 16:00;24;8384010;132038;452894;1803845;2666255;1455976;189916
10.06.2020 17:00;24;8261600;103507;440319;1820890;2664557;1452470;186545
10.06.2020 18:00;24;8289242;73252;434816;1809981;2663482;1469923;153171
10.06.2020 19:00;24;8299144;47341;413242;1794087;2663167;1473037;151642
10.06.2020 20:00;24;7982652;34303;373218;1748166;2665323;1382303;174920
10.06.2020 21:00;24;8025973;16831;421858;1730319;2666581;1369920;176232
10.06.2020 22:00;24;7788271;2639;567731;1684920;2667316;1348018;180960
10.06.2020 23:00;24;7457305;0;743784;1615353;2667274;1363122;180627
11.06.2020 00:00;24;7094794;0;827080;1561475;2667754;1375275;167586
11.06.2020 01:00;24;6912811;30;877687;1571007;2668002;1360560;167603
11.06.2020 02:00;24;6796085;553;908112;1541006;2668295;1356979;171228
11.06.2020 03:00;24;6766036;6048;880756;1508087;2669312;1355573;168040
11.06.2020 04:00;24;7004113;18009;762484;1508975;2669524;1358023;170531
11.06.2020 05:00;24;7621056;52562;562842;1589911;2669494;1353316;183468
11.06.2020 06:00;24;8166163;78795;281103;1782188;2669762;1367460;185324
11.06.2020 07:00;24;8409071;108991;128089;1969145;2668721;1483863;184545
11.06.2020 08:00;24;8556015;138421;115773;1987327;2668736;1516447;193113
11.06.2020 09:00;24;8664693;166450;166639;2001240;2664887;1531755;183164
11.06.2020 10:00;24;8781872;181043;204365;2051819;2665457;1529567;171329
11.06.2020 11:00;24;8751524;184905;288358;1935571;2544962;1478977;170200
11.06.2020 12:00;24;8611908;187774;375742;1924119;2636137;1532439;169987
11.06.2020 13:00;24;8503843;183907;443758;1877760;2677539;1483560;168088
11.06.2020 14:00;24;8481190;168197;487832;1804873;2683702;1458003;175243
11.06.2020 15:00;24;8415825;160695;469467;1710529;2683170;1356843;182244
11.06.2020 16:00;24;8401693;132924;426419;1746104;2682537;1330523;186285
11.06.2020 17:00;24;8282549;103824;459595;1834764;2686379;1356120;183086
11.06.2020 18:00;24;8334693;70824;491088;1794574;2688797;1359381;182692
11.06.2020 19:00;24;8326279;45155;480552;1755795;2688320;1362046;180918
11.06.2020 20:00;24;8069780;33500;498488;1753701;2686912;1326734;180435
11.06.2020 21:00;24;8071798;17057;556984;1683182;2693315;1308468;183621
11.06.2020 22:00;24;7881138;2843;798809;1668560;2697511;1287919;191517
11.06.2020 23:00;24;7578072;4;1026177;1748028;2697456;1280861;190377
12.06.2020 00:00;24;7243146;0;1183869;1656578;2697343;1282180;194867
12.06.2020 01:00;24;7050879;36;1188479;1620279;2703442;1292820;193380
12.06.2020 02:00;24;6862428;520;1140444;1606834;2706837;1301134;187113
12.06.2020 03:00;24;6872716;6690;1055430;1575376;2714641;1302022;185960
12.06.2020 04:00;24;7107012;19846;868010;1556319;2719219;1305503;189194
12.06.2020 05:00;24;7748898;58964;549650;1650945;2725131;1264759;186592
12.06.2020 06:00;24;8195457;86542;248007;1867920;2728477;1180329;189618
12.06.2020 07:00;24;8523850;118605;250875;2052689;2734364;1302586;180568
12.06.2020 08:00;24;8616431;149571;424539;1933931;2737755;1374753;182398
12.06.2020 09:00;24;8667211;172326;542613;1904408;2743433;1481560;181821
12.06.2020 10:00;24;8786819;190234;565557;1928588;2746472;1486146;139383
12.06.2020 11:00;24;8698546;191585;531054;1876886;2752879;1488382;121441
12.06.2020 12:00;24;8546104;193929;473064;1826567;2756589;1507219;95874
12.06.2020 13:00;24;8527818;183215;390380;1901805;2756726;1471407;92439
12.06.2020 14:00;24;8529439;175003;335205;1862010;2756952;1373012;57407
12.06.2020 15:00;24;8417991;156855;289766;1844260;2756583;1366771;57909
12.06.2020 16:00;24;8404028;136581;277125;1879071;2755505;1345352;64726
12.06.2020 17:00;24;8288174;103327;273904;1859188;2754637;1350553;66268
12.06.2020 18:00;24;8260169;74406;297546;1858325;2754580;1367811;66177
12.06.2020 19:00;24;8174822;47103;291105;1850297;2754846;1364382;65023
12.06.2020 20:00;24;7917278;33827;270571;1837978;2754281;1292994;71680
12.06.2020 21:00;24;7937080;17081;335372;1866698;2753143;1346636;66121
12.06.2020 22:00;24;7828354;2270;482844;1735649;2751956;1258025;86932
12.06.2020 23:00;24;7440121;7;574107;1663029;2750868;1228379;112085
13.06.2020 00:00;24;7031802;0;594853;1660152;2750740;1232352;109736
13.06.2020 01:00;24;6794515;35;568229;1644891;2751535;1243194;103292
13.06.2020 02:00;24;6659254;561;529788;1667065;2750700;1254899;104280
13.06.2020 03:00;24;6626049;6443;435462;1652245;2749676;1229787;92463
13.06.2020 04:00;24;6705261;18690;336845;1644894;2749537;1163313;90417
13.06.2020 05:00;24;6892081;57262;229545;1696823;2750415;1159266;91926
13.06.2020 06:00;24;7070242;83179;69380;1703804;2750486;1164914;86450
13.06.2020 07:00;24;7345032;115926;6202;1684303;2750236;1174184;80919
13.06.2020 08:00;24;7573272;143399;6905;1717942;2750330;1173730;82991
13.06.2020 09:00;24;7744101;169263;12808;1750857;2750573;1169702;86921
13.06.2020 10:00;24;7780663;190963;34239;1788625;2747371;1173185;84166
13.06.2020 11:00;24;7776181;204569;61297;1757401;2751047;1183632;77688
13.06.2020 12:00;24;7728237;209075;113932;1696260;2750740;1179153;72353
13.06.2020 13:00;24;7756214;206430;136914;1673640;2748771;1188547;73459
13.06.2020 14:00;24;7713519;192841;147698;1704090;2748036;1204620;73963
13.06.2020 15:00;24;7758396;169449;144787;1731124;2746503;1196207;70075
13.06.2020 16:00;24;7817329;142638;143951;1786738;2745397;1191148;68934
13.06.2020 17:00;24;7829714;112217;134725;1858966;2745118;1189138;81695
13.06.2020 18:00;24;7840885;79584;126544;1861928;2744697;1212777;92480
13.06.2020 19:00;24;7792050;51078;104072;1818158;2744861;1218991;120485
13.06.2020 20:00;24;7497839;37182;114552;1771815;2746343;1204254;128374
13.06.2020 21:00;24;7589372;18479;160596;1739555;2746406;1197374;124037
13.06.2020 22:00;24;7521368;3218;199912;1704588;2747350;1175173;158547
13.06.2020 23:00;24;7159814;11;218211;1712563;2747734;1188415;151849
14.06.2020 00:00;24;6876888;0;247362;1721101;2615887;1216537;114893
14.06.2020 01:00;24;6685147;39;278938;1643075;2608098;1199773;102204
14.06.2020 02:00;24;6524458;644;299133;1625353;2608916;1206342;103268
14.06.2020 03:00;24;6463272;7152;311367;1627973;2610225;1206697;113558
14.06.2020 04:00;24;6470712;20741;360394;1633083;2610374;1182897;108118
14.06.2020 05:00;24;6552769;58777;412725;1681901;2610898;1191271;115073
14.06.2020 06:00;24;6654406;88084;327163;1718562;2610377;1197680;112358
14.06.2020 07:00;24;6938685;121887;200489;1767362;2610310;1222368;111625
14.06.2020 08:00;24;7174767;150172;181894;1837321;2610421;1216889;114341
14.06.2020 09:00;24;7466946;176519;298238;1756520;2610751;1214434;118505
14.06.2020 10:00;24;7606787;196481;367206;1752415;2611736;1211641;108814
14.06.2020 11:00;24;7651383;208264;362988;1766304;2611298;1205227;125826
14.06.2020 12:00;24;7608595;212725;378727;1782267;2606244;1185127;129788
14.06.2020 13:00;24;7562837;205590;423188;1767099;2606025;1202084;128812
14.06.2020 14:00;24;7519754;192566;460428;1749450;2606191;1206828;131609
14.06.2020 15:00;24;7494392;172349;494138;1765664;2606322;1206027;124035
14.06.2020 16:00;24;7609900;145788;512692;1751021;2606940;1200741;126868
14.06.2020 17:00;24;7679311;113606;499128;1777183;2605739;1211284;125656
14.06.2020 18:00;24;7719746;79198;443718;1811328;2604903;1201786;120474
14.06.2020 19:00;24;7767188;50610;418980;1823641;2604670;1211687;114410
14.06.2020 20:00;24;7535087;36020;471613;1752793;2578006;1191875;115907
14.06.2020 21:00;24;7697644;18113;562887;1756127;2496467;1188657;114240
14.06.2020 22:00;24;7574109;3182;632281;1737532;2498654;1169737;126303
14.06.2020 23:00;24;7231043;8;722496;1709278;2497010;1163279;147089
15.06.2020 00:00;25;6870499;0;783717;1621407;2569988;1170647;138543
15.06.2020 01:00;25;6631348;27;855208;1628499;2585143;1197572;134898
15.06.2020 02:00;25;6460951;592;905324;1643655;2594041;1211617;134424
15.06.2020 03:00;25;6475889;6845;908810;1646431;2613555;1218731;128390
15.06.2020 04:00;25;6688514;20279;899542;1592948;2657990;1215494;128337
15.06.2020 05:00;25;7351654;58464;771746;1649884;2702802;1221242;138988
15.06.2020 06:00;25;7905185;86834;504793;1757507;2732472;1285347;166401
15.06.2020 07:00;25;8267875;118512;380812;1909668;2738624;1331158;165780
15.06.2020 08:00;25;8340709;148843;363226;1912255;2739828;1336318;164235
15.06.2020 09:00;25;8444185;175092;291779;1914611;2740192;1340936;161456
15.06.2020 10:00;25;8531081;187801;218536;1925857;2742179;1338802;158358
15.06.2020 11:00;25;8550229;201176;193407;1917858;2743275;1351497;158982
15.06.2020 12:00;25;8466347;200296;221578;1886010;2743414;1340229;159180
15.06.2020 13:00;25;8403619;187739;235822;1854712;2742988;1351982;160759
15.06.2020 14:00;25;8351676;174863;245913;1880026;2744906;1349177;164059
15.06.2020 15:00;25;8266366;155483;224475;1927634;2743844;1314592;157732
15.06.2020 16:00;25;8208155;125162;221632;1982459;2743796;1289326;156357
15.06.2020 17:00;25;8093424;92221;251931;1956320;2743270;1256477;153944
15.06.2020 18:00;25;8105886;57162;261427;1937589;2740697;1274262;159407
15.06.2020 19:00;25;8021520;37607;246431;1876338;2739917;1274626;159370
15.06.2020 20:00;25;7756665;30126;314868;1780628;2738935;1264174;154894
15.06.2020 21:00;25;7791630;17045;402477;1652720;2737655;1275310;122804
15.06.2020 22:00;25;7626190;2436;450117;1648074;2735399;1184472;147737
15.06.2020 23:00;25;7227236;16;503601;1649873;2735002;1154734;163330
16.06.2020 00:00;25;6867777;8;630261;1748838;2734641;1150776;154671
16.06.2020 01:00;25;6657243;48;752551;1679997;2734683;1176425;133983
16.06.2020 02:00;25;6425886;634;917628;1620334;2734053;1168720;130759
16.06.2020 03:00;25;6370308;6157;856674;1613850;2734823;1172186;132874
16.06.2020 04:00;25;6578818;18897;684130;1639178;2735321;1148202;137942
16.06.2020 05:00;25;7274653;51719;499260;1693777;2736336;1166305;120157
16.06.2020 06:00;25;7790102;72900;330535;1812669;2735950;1188926;75828
16.06.2020 07:00;25;8073890;98395;176548;1941561;2737598;1258851;67865
16.06.2020 08:00;25;8191729;115299;194326;2071415;2738470;1263859;94671
16.06.2020 09:00;25;8251034;123919;260606;2073896;2738020;1227244;81041
16.06.2020 10:00;25;8307726;148322;280223;1953427;2740331;1233591;80187
16.06.2020 11:00;25;8387399;156678;301070;1993985;2741260;1252469;74903
16.06.2020 12:00;25;8329268;147391;303975;2052426;2740358;1257840;81100
16.06.2020 13:00;25;8307686;145660;320357;2047048;2736572;1261198;74407
16.06.2020 14:00;25;8306265;134873;356279;1943076;2732975;1266303;73985
16.06.2020 15:00;25;8284380;124111;384800;1822780;2730271;1248764;64333
16.06.2020 16:00;25;8241592;109093;370105;1848622;2729184;1261737;51012
16.06.2020 17:00;25;8128696;82447;366422;1960564;2730401;1258217;61311
16.06.2020 18:00;25;7972122;56924;405716;2132959;2733059;1265368;72218
16.06.2020 19:00;25;7844230;37849;392226;2091853;2736620;1263370;72662
16.06.2020 20:00;25;7660290;32471;422567;2003045;2740908;1263119;65705
16.06.2020 21:00;25;7760808;16904;516509;1698848;2746156;1188983;63274
16.06.2020 22:00;25;7577700;3613;735660;1638395;2747534;1134507;80632
16.06.2020 23:00;25;7115200;22;921761;1600810;2748945;1132672;87107
17.06.2020 00:00;25;6744607;0;1103020;1649321;2750281;1153190;76334
17.06.2020 01:00;25;6556271;55;1189603;1596240;2749478;1167025;76066
17.06.2020 02:00;25;6466632;756;1003863;1573350;2748017;1165172;92403
17.06.2020 03:00;25;6430714;5097;810305;1561885;2748852;1161456;224587
17.06.2020 04:00;25;6653544;16002;782187;1576093;2748918;1147901;261062
17.06.2020 05:00;25;7284058;37586;532150;1745678;2747100;1171386;273121
17.06.2020 06:00;25;7798319;52621;206971;1810496;2747258;1272002;277463
17.06.2020 07:00;25;8022741;79403;88673;2034207;2746905;1307562;332131
17.06.2020 08:00;25;8149784;116296;68824;2062402;2746117;1282633;332857
17.06.2020 09:00;25;8189605;133636;81965;2147956;2743716;1291325;343125
17.06.2020 10:00;25;8327764;151980;85802;2182563;2743344;1295749;340652
17.06.2020 11:00;25;8408888;170682;91925;2176315;2742850;1293504;338602
17.06.2020 12:00;25;8356047;179208;110626;2181882;2742995;1289906;341759
17.06.2020 13:00;25;8311426;168600;115373;2137835;2741965;1281107;341753
17.06.2020 14:00;25;8202415;147176;120060;2127683;2743554;1283331;336390
17.06.2020 15:00;25;8175851;139366;111469;1993636;2742654;1305397;325465
17.06.2020 16:00;25;8160497;115769;114422;1852912;2742969;1302152;306754
17.06.2020 17:00;25;8025486;89313;117997;1863156;2743021;1296726;303783
17.06.2020 18:00;25;8024216;61956;116770;1863168;2741946;1311724;302139
17.06.2020 19:00;25;7954408;43369;145494;1813873;2740258;1320193;302364
17.06.2020 20:00;25;7721132;33496;254269;1754052;2740617;1330574;259799
17.06.2020 21:00;25;7690355;17768;422770;1612593;2740941;1320114;237411
17.06.2020 22:00;25;7554701;3854;604914;1586495;2741929;1268804;238265
17.06.2020 23:00;25;7050582;24;790104;1436324;2742121;1212607;240744
18.06.2020 00:00;25;6637654;0;964195;1372882;2741209;1210727;247617
18.06.2020 01:00;25;6415274;61;1027812;1400948;2739403;1202736;249467
18.06.2020 02:00;25;6261816;694;911119;1442668;2737456;1203387;251386
18.06.2020 03:00;25;6271085;4112;827255;1502764;2735992;1203919;253470
18.06.2020 04:00;25;6466214;10388;800200;1499712;2733789;1197023;258395
18.06.2020 05:00;25;7093932;32297;575465;1520318;2733268;1086100;267885
18.06.2020 06:00;25;7589476;45324;420960;1608837;2731874;1096406;285953
18.06.2020 07:00;25;7858031;65755;321274;1744188;2730718;1112745;333344
18.06.2020 08:00;25;8010528;82942;321946;1828223;2730184;1095382;414657
18.06.2020 09:00;25;8027207;98270;340630;1892626;2730697;1086064;500709
18.06.2020 10:00;25;8129768;112002;386709;1883720;2729565;1127131;446911
18.06.2020 11:00;25;8142392;122396;390160;1912058;2729061;1218519;405450
18.06.2020 12:00;25;8094793;141444;357306;1787698;2729093;1310692;375918
18.06.2020 13:00;25;7923436;142151;363517;1742936;2729545;1301148;364099
18.06.2020 14:00;25;7820903;146404;413798;1732043;2729426;1302362;345610
18.06.2020 15:00;25;7725686;148826;397956;1731542;2728707;1305177;333961
18.06.2020 16:00;25;7720377;133502;363420;1761214;2727734;1291774;331605
18.06.2020 17:00;25;7605242;105385;436286;1732585;2728351;1285752;335321
18.06.2020 18:00;25;7493452;71611;395565;1726806;2729420;1281610;335824
18.06.2020 19:00;25;7396545;49623;316841;1767050;2729982;1280693;330437
18.06.2020 20:00;25;7149085;37670;304006;1679170;2731139;1296790;228231
18.06.2020 21:00;25;7170771;20351;346838;1684989;2731910;1284194;149955
18.06.2020 22:00;25;7042726;4087;325626;1635165;2731831;1207874;150516
18.06.2020 23:00;25;6666250;16;356859;1647231;2731086;1199758;157910
19.06.2020 00:00;25;6251772;0;411002;1489989;2732067;1020204;153361
19.06.2020 01:00;25;6031299;37;460483;1344740;2733583;1017135;153287
